first_name,last_name,full_name,team,year,player,position,r1_price,r2_price,r3_price,r4_price,r5_price,r6_price,r7_price,r8_price,r9_price,r10_price,r11_price,r12_price,r13_price,r14_price,r15_price,r16_price,r17_price,r18_price,r19_price,r20_price,r21_price,r22_price,r23_price,r1_score,r2_score,r3_score,r4_score,r5_score,r6_score,r7_score,r8_score,r9_score,r10_score,r11_score,r12_score,r13_score,r14_score,r15_score,r16_score,r17_score,r18_score,r19_score,r20_score,r21_score,r22_score,r23_score
Tomas,Bugg,Tomas Bugg,Melbourne,2018,Tomas_Bugg_Melbourne_2018,FWD,334300,334300,334300,334300,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,330600,0,28,86,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Walker,Josh Walker,Brisbane Lions,2018,Josh_Walker_Brisbane Lions_2018,DEF FWD,334400,334400,334400,286100,255900,255900,255900,255900,255900,255900,255900,255900,255900,255900,259500,290600,326600,354500,367700,379200,397200,414100,419300,34,35,22,44,0,0,0,0,0,0,0,0,0,97,88,74,100,73,78,123,82,95,60
Jed,Lamb,Jed Lamb,Carlton,2018,Jed_Lamb_Carlton_2018,FWD,334400,334400,334400,314800,314800,292700,292700,292700,292600,299900,305700,277800,277800,260900,265300,267700,287300,299100,299100,318500,319800,318400,318400,58,67,30,0,38,0,0,108,47,38,36,0,55,77,36,95,71,0,61,67,66,77,45
Ben,Ainsworth,Ben Ainsworth,Gold Coast,2018,Ben_Ainsworth_Gold Coast_2018,MID,334900,334900,334900,320900,280700,258500,243100,262700,287600,330600,330600,359400,385400,386500,366400,323500,323500,323500,323500,323500,323500,285100,273800,91,39,38,22,55,42,92,80,98,0,85,93,56,40,32,0,0,0,0,0,41,78,0
Alex,Silvagni,Alex Silvagni,Carlton,2018,Alex_Silvagni_Carlton_2018,DEF,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarman,Impey,Jarman Impey,Hawthorn,2018,Jarman_Impey_Hawthorn_2018,FWD,335700,335700,335700,329600,333000,334400,335600,328800,318900,325300,348000,356100,356100,355200,364500,376900,377800,348500,334000,328800,321500,312100,330700,59,77,50,74,74,53,58,65,84,97,46,0,69,121,61,51,53,77,63,46,68,95,61
Cam,Sutcliffe,Cam Sutcliffe,Fremantle,2018,Cam_Sutcliffe_Fremantle_2018,DEF,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,335800,323000,304400,304400,304400,304400,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,52,33,0,0,0,0
Nick,Robertson,Nick Robertson,Brisbane Lions,2018,Nick_Robertson_Brisbane Lions_2018,DEF MID,335900,335900,335900,342800,329100,328800,336000,336000,339000,331600,320900,310900,306700,306700,303700,313900,314600,315900,313800,311900,304400,281100,276700,98,61,56,54,82,75,0,52,61,62,47,70,0,62,77,55,63,71,54,50,31,52,111
Darcy,Moore,Darcy Moore,Collingwood,2018,Darcy_Moore_Collingwood_2018,FWD,338000,338000,338000,338000,338000,338000,338000,314800,265400,265400,265400,265400,265400,265400,265400,265400,265400,244000,244000,253500,264600,264600,264600,83,33,0,0,0,0,34,12,0,0,0,0,0,0,0,0,68,0,91,22,0,0,0
Jarrod,Berry,Jarrod Berry,Brisbane Lions,2018,Jarrod_Berry_Brisbane Lions_2018,MID,339100,339100,339100,350500,335700,334600,342100,348300,341700,333500,342800,342800,347800,347800,348400,360700,378000,403000,405700,390800,389600,405400,448800,103,75,49,49,96,70,52,73,63,85,0,71,0,56,114,90,83,80,52,106,118,77,118
Jacob,Hopper,Jacob Hopper,Greater Western Sydney,2018,Jacob_Hopper_Greater Western Sydney_2018,MID,339200,339200,339200,339200,339200,349700,348600,344100,351100,373800,407100,428400,440600,440600,427800,416300,416300,398500,395700,395100,420400,427800,377600,0,0,76,83,63,59,76,88,99,112,81,94,0,63,79,0,72,87,82,131,63,54,47
Tom,Boyd,Tom Boyd,Western Bulldogs,2018,Tom_Boyd_Western Bulldogs_2018,RUC,339400,339400,339400,339400,339400,339400,339400,336900,350300,351400,354200,340100,340100,317500,308900,316800,343500,343500,346800,346800,346800,346800,346800,0,0,0,0,51,79,67,87,60,70,51,0,33,89,85,80,0,53,0,0,0,0,0
Brett,Deledio,Brett Deledio,Greater Western Sydney,2018,Brett_Deledio_Greater Western Sydney_2018,FWD,339800,339800,339800,334400,363500,413600,473500,473500,473500,473500,473500,473500,473500,473500,473500,473500,473500,473500,488100,478700,436700,436700,436700,44,90,56,115,153,111,0,0,0,0,0,0,0,0,0,0,0,59,108,33,0,0,0
Luke,Brown,Luke Brown,Adelaide,2018,Luke_Brown_Adelaide_2018,DEF,340300,340300,340300,368000,393600,415100,430700,436000,429900,429900,379400,347800,318000,318000,318000,311500,298600,294900,308300,331400,351800,349600,326900,62,89,113,71,94,116,59,74,0,12,71,61,0,0,48,53,73,85,83,82,47,66,68
Ethan,Hughes,Ethan Hughes,Fremantle,2018,Ethan_Hughes_Fremantle_2018,DEF,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,340600,313500,295200,295200,295200,295200,289800,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,50,49,52,0,0,0,0,70
Brad,Sheppard,Brad Sheppard,West Coast,2018,Brad_Sheppard_West Coast_2018,DEF,340600,340600,340600,361400,375700,383400,359000,346700,347200,375900,406100,414800,414800,401700,387300,392600,398200,385300,364400,350900,366000,379500,387800,73,76,100,68,69,36,82,92,100,101,62,0,57,92,100,61,53,75,65,110,81,84,60
Matt,de Boer,Matt de Boer,Greater Western Sydney,2018,Matt_de Boer_Greater Western Sydney_2018,FWD,340900,340900,340900,356300,381400,400600,425000,421600,395200,395200,395200,395200,383400,383400,390900,411200,412100,412100,412100,412100,406900,406900,406900,72,78,87,100,79,113,54,28,0,0,0,131,0,90,64,100,0,0,0,78,0,0,0
Daniel,Rioli,Daniel Rioli,Richmond,2018,Daniel_Rioli_Richmond_2018,FWD,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,333800,327700,327800,315900,294900,285600,289800,0,0,0,0,0,0,0,0,0,0,0,0,81,0,44,68,78,55,41,51,69,66,45
Hayden,Crozier,Hayden Crozier,Western Bulldogs,2018,Hayden_Crozier_Western Bulldogs_2018,FWD DEF,341400,341400,341400,341400,341400,341400,341400,308300,296400,287900,280900,289100,289100,309700,367000,401800,431900,431900,435100,443800,445500,438900,449000,23,0,0,0,0,63,44,52,64,41,82,0,97,137,69,108,0,95,83,99,78,107,101
Kayne,Turner,Kayne Turner,North Melbourne,2018,Kayne_Turner_North Melbourne_2018,FWD,341600,341600,341600,310700,284900,263400,263300,269100,259300,252800,272600,300000,309900,309900,282500,257200,245800,222600,197500,184600,217200,246100,260100,53,59,22,44,53,59,58,23,61,112,52,40,0,34,42,56,0,24,68,95,36,60,60
Levi,Greenwood,Levi Greenwood,Collingwood,2018,Levi_Greenwood_Collingwood_2018,MID FWD,342600,342600,342600,342600,342600,342600,342600,342600,342600,342600,342600,342600,314700,314700,284600,284600,260900,271000,282500,284300,281700,284900,287200,0,0,0,0,0,0,0,0,0,64,60,21,0,42,0,58,82,52,43,74,64,56,49
Joel,Hamling,Joel Hamling,Fremantle,2018,Joel_Hamling_Fremantle_2018,DEF,344100,344100,344100,344100,332000,317400,313300,316000,331900,328500,320800,312500,346200,373400,373400,384300,362800,357700,362900,383200,383200,383200,393100,0,66,48,61,53,65,75,86,32,62,80,123,66,0,64,57,89,85,94,0,0,0,81
Tom,Campbell,Tom Campbell,Western Bulldogs,2018,Tom_Campbell_Western Bulldogs_2018,RUC,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,344200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse,Lonergan,Jesse Lonergan,Gold Coast,2018,Jesse_Lonergan_Gold Coast_2018,MID,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,344500,348000,365700,364300,364300,364300,0,0,0,0,70,93,0,0,0,0,0,0,0,0,0,0,0,56,104,62,0,0,0
Reece,Conca,Reece Conca,Richmond,2018,Reece_Conca_Richmond_2018,DEF,344700,344700,344700,336200,352700,384900,388400,374600,366700,379500,383100,390300,397200,413800,413800,378900,378900,378900,378900,378900,378900,378900,320900,64,45,77,112,89,35,77,96,77,63,106,83,87,0,5,0,0,0,0,0,0,83,59
Jackson,Trengove,Jackson Trengove,Western Bulldogs,2018,Jackson_Trengove_Western Bulldogs_2018,FWD,344900,344900,344900,344900,344900,344900,344900,344900,344900,330100,344800,360000,360000,353500,328100,305000,310000,330800,335800,364800,380100,411400,413200,29,57,0,0,0,0,0,0,89,85,67,0,50,40,59,99,78,37,156,66,83,95,89
Harry,Cunningham,Harry Cunningham,Sydney,2018,Harry_Cunningham_Sydney_2018,FWD,345100,345100,345100,345000,346100,349500,351200,335700,329300,332000,350700,348700,357500,375000,375000,387200,376800,366100,370800,385400,383500,382400,402700,66,81,58,66,86,59,30,99,76,66,64,101,89,0,67,58,81,96,83,54,97,87,98
Sam,Lloyd,Sam Lloyd,Richmond,2018,Sam_Lloyd_Richmond_2018,FWD,345700,345700,345700,345700,345700,345700,345700,361200,384100,389500,389500,389500,389500,389500,389500,389500,389500,389500,389500,389500,391400,391400,381500,0,0,64,0,78,0,99,92,53,0,0,0,0,0,0,0,0,0,0,99,0,68,0
David,Mackay,David Mackay,Adelaide,2018,David_Mackay_Adelaide_2018,MID DEF,346400,346400,346400,352200,339300,339300,341500,349600,351100,359600,344900,335100,307900,308800,308800,306100,306100,306100,306100,306100,309000,310100,329900,96,49,74,55,0,77,90,47,94,42,49,51,87,0,45,0,0,0,0,63,85,74,56
Braydon,Preuss,Braydon Preuss,North Melbourne,2018,Braydon_Preuss_North Melbourne_2018,DEF,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent,McKenzie,Trent McKenzie,Port Adelaide,2018,Trent_McKenzie_Port Adelaide_2018,DEF,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,347800,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Barrett,Jake Barrett,Brisbane Lions,2018,Jake_Barrett_Brisbane Lions_2018,FWD,348000,348000,348000,348000,348000,348000,348000,348000,348000,348000,348000,348000,348000,348000,348000,348000,348000,338900,329300,303600,303600,303600,303600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,92,54,40,50,0,0,0,0
Travis,Colyer,Travis Colyer,Essendon,2018,Travis_Colyer_Essendon_2018,MID FWD,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,348200,311400,286600,286600,291800,292300,279100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,52,53,0,83,45,55,50
Blake,Hardwick,Blake Hardwick,Hawthorn,2018,Blake_Hardwick_Hawthorn_2018,DEF,349300,349300,349300,368800,355900,329600,308800,324300,346900,371200,387000,398100,398100,394400,383300,391500,383100,382700,371400,381800,373400,373800,363800,91,81,79,28,43,78,98,70,96,92,69,0,70,75,108,38,87,84,80,52,99,71,46
Tim,Broomhead,Tim Broomhead,Collingwood,2018,Tim_Broomhead_Collingwood_2018,MID,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,350300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maverick,Weller,Maverick Weller,St Kilda,2018,Maverick_Weller_St Kilda_2018,FWD,350300,350300,350300,350300,350300,350300,350300,359600,360200,344300,344300,320300,283700,279400,279400,280200,298500,311700,317400,308700,308700,308700,308700,0,0,0,0,83,60,87,71,24,0,58,30,73,0,70,70,72,62,41,0,0,0,0
Mason,Wood,Mason Wood,North Melbourne,2018,Mason_Wood_North Melbourne_2018,FWD,352400,352400,352400,352400,352400,352400,352400,352400,352400,351100,327100,335100,348900,348900,349200,346100,346100,346100,346100,343500,340200,338100,317800,0,0,0,0,0,0,123,41,46,70,98,66,0,48,93,0,0,0,65,46,94,55,25
Easton,Wood,Easton Wood,Western Bulldogs,2018,Easton_Wood_Western Bulldogs_2018,DEF,352800,352800,352800,319800,322200,315200,314400,314400,314400,313500,321000,333200,333200,330800,330800,330800,330800,330800,330800,330800,330800,330800,333700,18,66,52,75,46,64,0,0,78,63,79,0,53,0,0,0,0,0,0,0,0,75,82
Jacob,Weitering,Jacob Weitering,Carlton,2018,Jacob_Weitering_Carlton_2018,DEF,353900,353900,353900,316100,285300,285300,285300,285300,285300,285300,270900,278700,278700,303500,333900,338600,329500,329500,327700,348700,348700,348700,363700,55,31,40,46,0,0,0,0,0,53,81,0,89,82,44,61,0,93,94,0,0,44,101
Darcy,Byrne-Jones,Darcy Byrne-Jones,Port Adelaide,2018,Darcy_Byrne-Jones_Port Adelaide_2018,DEF,354100,354100,354100,351200,331300,323700,330000,353700,367100,384600,384600,398600,421900,423800,405300,405300,390500,382300,391100,383700,369900,365400,311200,84,70,50,42,85,79,86,78,97,0,87,110,61,44,0,110,66,78,79,48,91,20,42
Zaine,Cordy,Zaine Cordy,Western Bulldogs,2018,Zaine_Cordy_Western Bulldogs_2018,DEF,354500,354500,354500,364500,364500,378700,379400,362600,340100,332300,317400,317400,317400,322900,325400,340900,317800,293800,271200,265400,264800,253600,253600,73,76,84,0,85,57,47,64,77,25,0,0,101,75,58,24,58,47,48,67,23,0,0
Taylor,Duryea,Taylor Duryea,Hawthorn,2018,Taylor_Duryea_Hawthorn_2018,DEF FWD,354800,354800,354800,356600,362700,367000,375600,384800,369300,342600,324900,326300,326300,326200,326400,315400,304600,270400,270400,270400,270400,270400,270400,61,81,73,69,80,88,77,32,54,80,64,0,52,82,41,46,22,0,0,0,0,0,0
Jamie,Cripps,Jamie Cripps,West Coast,2018,Jamie_Cripps_West Coast_2018,FWD,355300,355300,355300,364700,387500,402900,412800,409500,401600,384800,353100,335700,335700,329100,343700,353300,376200,374100,382400,388100,420200,425100,435100,72,92,68,105,88,68,83,78,44,38,91,0,58,83,91,94,40,114,93,104,73,96,110
Matthew,Kennedy,Matthew Kennedy,Carlton,2018,Matthew_Kennedy_Carlton_2018,MID,356000,356000,356000,356000,318300,318300,322900,323900,323900,323900,323900,323900,323900,323900,332800,336000,349000,346700,352800,362100,363500,363500,363500,3,0,52,70,0,77,48,0,0,0,0,0,0,91,72,72,64,90,83,53,0,0,0
Jake,Stringer,Jake Stringer,Essendon,2018,Jake_Stringer_Essendon_2018,FWD,356000,356000,356000,338700,332900,341100,355300,349000,329200,323100,338400,360700,377900,377900,390500,406000,402500,402500,402500,395600,386900,380000,339800,64,48,61,77,75,82,41,43,101,84,68,105,0,84,85,72,0,0,74,78,71,49,52
Sam,Powell-Pepper,Sam Powell-Pepper,Port Adelaide,2018,Sam_Powell-Pepper_Port Adelaide_2018,MID,356000,356000,356000,348100,348100,348100,348100,348100,349600,373600,373600,399900,420300,421800,431900,446400,456900,467600,444200,410800,365100,365100,336200,62,76,56,0,0,0,0,81,128,0,74,86,96,96,105,96,102,36,59,55,0,0,47
Jack,Lonie,Jack Lonie,St Kilda,2018,Jack_Lonie_St Kilda_2018,FWD,356000,356000,356000,356000,356000,356000,356000,356000,356000,356000,333800,315300,297000,297000,297000,297000,297000,291900,291900,308400,322300,326400,344800,0,0,0,41,0,0,0,0,64,59,36,55,0,0,0,0,79,0,82,60,66,109,45
Matt,Dea,Matt Dea,Essendon,2018,Matt_Dea_Essendon_2018,DEF,356300,356300,356300,356300,356300,356300,356300,356300,356300,333500,317400,322100,317500,317500,329900,325500,325500,339900,349100,338000,338000,338000,315300,47,48,0,0,0,0,0,0,69,47,85,53,0,82,57,0,92,80,17,0,0,61,0
Dean,Towers,Dean Towers,Sydney,2018,Dean_Towers_Sydney_2018,FWD,356700,356700,356700,346000,347700,356400,356400,361900,339600,339600,339600,339600,339600,339600,339600,339600,300500,300500,300500,300500,300500,300500,300500,68,63,57,87,79,0,59,30,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
Liam,Duggan,Liam Duggan,West Coast,2018,Liam_Duggan_West Coast_2018,DEF,356700,356700,356700,356700,349300,350400,362600,361000,377300,395300,406000,394100,394100,385700,378800,370400,351300,338600,343200,345800,333400,319400,322700,49,43,0,101,63,71,79,104,85,72,60,0,86,72,55,57,74,87,55,43,76,93,26
Ed,Langdon,Ed Langdon,Fremantle,2018,Ed_Langdon_Fremantle_2018,MID FWD,356800,356800,356800,357600,357600,377300,413700,420000,446800,453600,481700,472700,462200,436300,436300,426000,402000,401800,367500,363400,340900,365600,391500,47,69,98,0,86,121,54,138,93,104,72,87,61,0,96,50,99,20,97,56,113,60,110
Josh,Thomas,Josh Thomas,Collingwood,2018,Josh_Thomas_Collingwood_2018,FWD,357400,357400,357400,371500,392100,405800,393000,392800,396100,401400,393400,400000,403000,403000,374400,359600,338600,346300,340400,365500,390400,398900,361000,71,61,112,91,57,64,113,67,71,85,95,69,0,16,111,46,67,86,112,83,65,46,89
Sam,Frost,Sam Frost,Melbourne,2018,Sam_Frost_Melbourne_2018,DEF,357700,357700,357700,357700,357700,357700,357700,357700,357700,357700,357700,357700,357700,357700,357700,357700,329200,306500,292800,289000,308600,317800,314200,0,0,51,50,0,0,0,0,0,0,0,0,0,0,0,54,46,57,68,97,46,55,87
Jake,Melksham,Jake Melksham,Melbourne,2018,Jake_Melksham_Melbourne_2018,FWD,357900,357900,357900,350400,344300,327000,329300,331300,345300,388800,439600,455700,421800,421800,377400,334700,304800,305200,331400,361200,361200,361200,389100,52,95,49,48,66,85,50,96,160,91,49,60,0,47,28,63,96,87,87,0,0,96,70
Kamdyn,McIntosh,Kamdyn McIntosh,Richmond,2018,Kamdyn_McIntosh_Richmond_2018,FWD,358100,358100,358100,328600,308400,313600,294800,298900,297100,301800,299900,288700,278900,247300,247300,247300,247300,247300,227500,234000,262400,287800,331500,50,28,69,51,72,21,92,63,35,79,41,33,23,0,0,0,0,51,80,77,62,89,90
Sam,Gilbert,Sam Gilbert,St Kilda,2018,Sam_Gilbert_St Kilda_2018,DEF,358300,358300,358300,358300,358300,358300,359900,363500,363600,363600,363600,363600,363600,363600,363600,363600,336600,309200,278700,264100,264100,264100,267100,0,0,0,62,73,81,69,69,0,0,0,0,0,0,0,24,51,46,41,0,0,58,85
Dale,Thomas,Dale Thomas,Carlton,2018,Dale_Thomas_Carlton_2018,MID FWD,358600,358600,358600,346500,341300,360800,392700,426900,458100,468100,461900,425200,425200,400300,388900,388900,408700,432900,432900,447000,431900,426000,439900,73,49,64,79,100,106,105,116,78,73,44,0,83,90,0,110,104,0,83,54,116,100,75
Lachie,Plowman,Lachie Plowman,Carlton,2018,Lachie_Plowman_Carlton_2018,DEF,358900,358900,358900,352000,336400,329700,329100,322200,300300,293000,320800,351400,351400,365600,333400,333400,333400,333400,333400,333400,333400,333400,333400,88,61,49,62,71,61,49,35,81,122,58,0,63,28,0,0,0,0,0,0,0,0,0
Daniel,Talia,Daniel Talia,Adelaide,2018,Daniel_Talia_Adelaide_2018,DEF,360800,360800,360800,368200,381200,375300,374200,365500,347600,328900,329600,351200,372200,378600,378600,378600,375100,375100,360500,353400,324300,324300,324300,68,83,80,82,48,90,66,24,78,97,71,92,75,0,65,84,0,48,73,31,0,0,0
Kaiden,Brand,Kaiden Brand,Hawthorn,2018,Kaiden_Brand_Hawthorn_2018,DEF,361200,361200,361200,361200,361200,361200,361200,361200,361200,330800,330800,330800,330800,307200,307200,307200,307200,307200,278600,276000,281800,293500,290400,0,42,66,0,0,0,0,0,42,0,0,0,38,0,0,0,0,44,83,56,61,66,47
Alex,Fasolo,Alex Fasolo,Collingwood,2018,Alex_Fasolo_Collingwood_2018,FWD,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,361700,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Davis,Phil Davis,Greater Western Sydney,2018,Phil_Davis_Greater Western Sydney_2018,DEF,361800,361800,361800,347800,351300,378000,404800,419700,407700,407700,407700,404300,408300,408300,409100,405800,389900,389900,388600,390800,393200,391700,365500,65,65,54,93,118,73,84,69,0,0,84,101,0,64,78,71,89,76,78,92,69,55,79
Jarryn,Geary,Jarryn Geary,St Kilda,2018,Jarryn_Geary_St Kilda_2018,DEF,362400,362400,362400,390000,418700,408300,418100,400800,381900,366000,380900,394100,394100,394100,394100,404700,386500,379400,368100,377200,394000,398100,356100,100,128,49,116,57,91,63,45,87,121,50,0,0,0,94,63,63,81,102,87,63,44,83
Conor,McKenna,Conor McKenna,Essendon,2018,Conor_McKenna_Essendon_2018,DEF,363200,363200,363200,380700,380700,380700,380700,391300,393700,397400,403400,386400,361800,361800,347500,340500,335300,327900,327900,330600,338900,360200,383100,74,107,74,0,0,0,70,97,79,76,49,54,0,84,59,54,75,0,78,69,110,92,38
Sam,Naismith,Sam Naismith,Sydney,2018,Sam_Naismith_Sydney_2018,RUC,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levi,Casboult,Levi Casboult,Carlton,2018,Levi_Casboult_Carlton_2018,FWD RUC,364600,364600,364600,368300,361000,364000,352000,341200,341200,341200,341200,341200,341200,327800,327800,298100,298100,298100,266700,266700,266700,266700,266700,78,43,104,53,61,75,50,0,0,0,0,0,50,0,34,0,0,28,0,0,0,0,0
Jade,Gresham,Jade Gresham,St Kilda,2018,Jade_Gresham_St Kilda_2018,FWD,364600,364600,364600,366000,352100,329500,308700,301400,302900,322600,356300,373800,380700,391100,391100,423800,460800,459400,455600,460000,469300,453200,395700,96,81,43,60,53,36,79,70,78,121,54,67,131,0,115,97,66,110,113,81,59,87,44
Mark,LeCras,Mark LeCras,West Coast,2018,Mark_LeCras_West Coast_2018,FWD,364800,364800,364800,379600,383700,379400,373600,365100,352600,361600,368700,378500,378500,360400,342900,342900,342900,340100,344800,342900,329100,313100,314600,85,87,78,67,70,75,59,58,116,59,68,0,60,51,0,0,92,76,39,65,63,68,65
James,Frawley,James Frawley,Hawthorn,2018,James_Frawley_Hawthorn_2018,DEF,364900,364900,364900,364900,336000,314600,308100,324700,340600,340600,358800,377900,377900,377900,389100,381000,363900,342900,330400,330600,333000,341700,328700,80,0,48,22,79,71,71,89,0,85,84,0,0,85,51,59,65,58,80,71,74,37,0
Tim,Taranto,Tim Taranto,Greater Western Sydney,2018,Tim_Taranto_Greater Western Sydney_2018,MID FWD,365600,365600,365600,385600,408800,415000,441800,444100,447900,442800,428100,415600,400100,400100,401800,388400,392800,409800,438200,454400,454400,456600,452700,100,113,49,116,88,102,79,95,85,53,91,73,0,82,61,105,112,98,95,0,92,107,67
James,Stewart,James Stewart,Essendon,2018,James_Stewart_Essendon_2018,FWD,367300,367300,367300,369000,361900,353400,349500,347800,346700,356800,341600,326400,326400,326400,326400,326400,326400,326400,326400,326400,326400,326400,326400,112,59,51,91,51,59,95,53,84,43,44,0,0,0,0,0,0,0,0,0,0,0,0
Taylor,Garner,Taylor Garner,North Melbourne,2018,Taylor_Garner_North Melbourne_2018,FWD,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Hrovat,Nathan Hrovat,North Melbourne,2018,Nathan_Hrovat_North Melbourne_2018,FWD,368400,368400,368400,321300,321300,321300,321300,321300,321300,321300,321300,321300,321300,321300,288500,266900,247100,247200,251000,257300,266000,266000,270200,18,54,42,0,0,0,0,0,0,0,0,0,0,25,61,33,57,70,41,67,0,38,83
Mark,Baguley,Mark Baguley,Essendon,2018,Mark_Baguley_Essendon_2018,DEF,368600,368600,368600,368600,368600,330900,310700,306500,314700,337400,351900,359000,337800,337800,318900,302400,297900,305000,321000,332700,330100,321000,276500,0,0,47,53,32,66,78,59,104,72,51,47,0,64,47,64,87,72,64,63,56,24,59
Ryan,Clarke,Ryan Clarke,North Melbourne,2018,Ryan_Clarke_North Melbourne_2018,DEF,369100,369100,369100,350100,326500,332300,335400,353200,358200,362000,341300,341300,341300,341300,341300,320400,310100,305000,324100,347400,371900,362400,304800,80,24,73,56,75,73,92,59,74,38,0,0,0,0,50,85,43,102,106,61,41,42,70
Will,Langford,Will Langford,Hawthorn,2018,Will_Langford_Hawthorn_2018,MID FWD,369500,369500,369500,369500,369500,369500,369500,369500,322300,322300,322300,322300,322300,287100,260800,236000,236000,236000,236000,236000,236000,236000,236000,0,0,39,0,0,55,0,23,0,0,0,0,37,55,12,0,0,0,0,0,0,0,0
Josh,Smith,Josh Smith,Collingwood,2018,Josh_Smith_Collingwood_2018,DEF,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,370000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bailey,Dale,Bailey Dale,Western Bulldogs,2018,Bailey_Dale_Western Bulldogs_2018,MID,370400,370400,370400,351600,338400,326200,318400,310300,325900,314800,302400,302400,302400,302400,302400,302400,302400,302400,302400,302400,302400,302400,302400,64,46,68,63,40,73,59,90,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Amon,Karl Amon,Port Adelaide,2018,Karl_Amon_Port Adelaide_2018,MID,370500,370500,370500,370500,370500,370500,346400,334800,334800,334800,334800,334800,334800,334800,334800,334800,334800,334700,317300,317300,317300,317300,317300,0,0,0,50,45,71,65,0,0,0,0,0,0,0,0,0,68,33,0,0,0,0,0
Tom,Stewart,Tom Stewart,Geelong,2018,Tom_Stewart_Geelong_2018,DEF,370800,370800,370800,402400,421600,414500,400200,393900,415700,421100,448900,457200,481200,476600,476600,474400,470500,460600,452500,412300,412300,381600,343700,84,110,97,72,62,80,83,123,57,135,96,100,83,0,104,95,66,103,18,0,64,55,104
Sam,Petrevski-Seton,Sam Petrevski-Seton,Carlton,2018,Sam_Petrevski-Seton_Carlton_2018,MID FWD,371900,371900,371900,358000,344000,319500,303100,288300,290700,304800,331600,347700,347700,365600,368100,365700,352800,340600,331800,343300,352500,367000,341200,65,83,42,54,51,48,49,82,76,85,74,0,90,63,67,65,56,68,105,59,86,44,67
Josh,Bruce,Josh Bruce,St Kilda,2018,Josh_Bruce_St Kilda_2018,FWD,371900,371900,371900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,367900,76,79,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
