first_name,last_name,full_name,team,year,player,position,r1_price,r2_price,r3_price,r4_price,r5_price,r6_price,r7_price,r8_price,r9_price,r10_price,r11_price,r12_price,r13_price,r14_price,r15_price,r16_price,r17_price,r18_price,r19_price,r20_price,r21_price,r22_price,r23_price,r1_score,r2_score,r3_score,r4_score,r5_score,r6_score,r7_score,r8_score,r9_score,r10_score,r11_score,r12_score,r13_score,r14_score,r15_score,r16_score,r17_score,r18_score,r19_score,r20_score,r21_score,r22_score,r23_score
Daniel,Talia,Daniel Talia,Adelaide,2021,Daniel_Talia_Adelaide_2021,DEF,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,354600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Turner,Daniel Turner,Melbourne,2021,Daniel_Turner_Melbourne_2021,DEF,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,0,0,0,0,0,0,0,0,0
Darcy,Byrne-Jones,Darcy Byrne-Jones,Port Adelaide,2021,Darcy_Byrne-Jones_Port Adelaide_2021,DEF,441800,441800,441800,406300,384700,390800,422600,438000,433500,419100,410400,406900,406900,391900,391400,378300,391200,389000,388300,371500,367700,355800,358400,62,69,48,72,119,111,57,82,87,61,90,0,59,77,65,109,53,70,69,74,50,91,84
Darcy,Cameron,Darcy Cameron,Collingwood,2021,Darcy_Cameron_Collingwood_2021,FWD,302900,302900,302900,302900,302900,302900,302900,338300,379700,386900,388900,396300,392700,409100,409100,418400,416100,404700,370100,363300,339200,346300,364000,0,0,0,0,58,127,76,92,75,68,107,53,113,0,96,31,94,39,71,52,96,81,62
Darcy,Fogarty,Darcy Fogarty,Adelaide,2021,Darcy_Fogarty_Adelaide_2021,FWD,286400,286400,286400,286400,286400,286400,273800,273800,263400,263300,266900,268700,270000,264300,264300,244200,244200,244200,229400,235600,256900,264100,289300,0,0,0,55,41,44,0,54,59,52,53,58,38,0,14,0,0,61,75,53,42,103,47
Darcy,Fort,Darcy Fort,Geelong,2021,Darcy_Fort_Geelong_2021,RUC,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,390700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darcy,Gardiner,Darcy Gardiner,Brisbane Lions,2021,Darcy_Gardiner_Brisbane Lions_2021,DEF,362800,362800,362800,362800,362800,362800,329000,329000,297900,296200,296200,296200,296200,296200,296200,296200,296200,296200,296200,296200,296200,296200,300600,0,0,0,85,45,7,0,73,94,0,0,0,0,0,0,0,0,0,0,0,0,41,36
Darcy,MacPherson,Darcy MacPherson,Gold Coast,2021,Darcy_MacPherson_Gold Coast_2021,FWD,306700,306700,306700,340300,366300,356400,356400,356400,356400,312000,312000,312000,312000,312000,312000,312000,258600,258600,258600,258600,219400,229400,286200,65,104,87,67,38,0,0,0,7,0,0,0,0,0,0,17,0,0,0,41,96,66,62
Darcy,Moore,Darcy Moore,Collingwood,2021,Darcy_Moore_Collingwood_2021,FWD,430200,430200,430200,455600,457100,434800,411400,368500,365900,370600,426200,454600,478800,476500,476500,476500,476500,476500,476500,476500,476500,476500,476500,119,118,73,79,65,59,24,130,75,142,103,81,98,0,0,0,0,0,0,0,0,0,0
Darcy,Parish,Darcy Parish,Essendon,2021,Darcy_Parish_Essendon_2021,MID,465800,465800,465800,461300,458200,467900,496500,519400,552700,564200,592800,622100,658700,658700,674300,676500,689500,688300,692600,635900,598800,552500,521500,99,52,112,99,79,162,107,115,134,152,136,166,0,115,121,190,95,138,49,108,96,112,74
Darcy,Tucker,Darcy Tucker,Fremantle,2021,Darcy_Tucker_Fremantle_2021,MID DEF,347900,347900,347900,347900,347900,347900,347900,347900,347900,342800,335200,327300,329900,347900,347900,356300,354600,323200,301600,283600,274700,269300,274800,0,0,0,0,0,0,66,68,62,57,64,80,95,0,49,61,29,55,54,40,58,76,36
Darragh,Joyce,Darragh Joyce,St Kilda,2021,Darragh_Joyce_St Kilda_2021,DEF,177300,177300,177300,177300,177300,177300,177300,177300,186400,186400,186400,186400,186400,186400,186400,186400,186400,186400,186400,186400,186400,195000,202800,0,0,0,0,0,35,40,51,0,0,0,0,0,0,0,0,0,0,0,0,40,45,0
David,Astbury,David Astbury,Richmond,2021,David_Astbury_Richmond_2021,DEF,400400,400400,400400,381900,376400,356400,335800,328200,325100,326400,309400,309400,309400,309400,309400,309400,296400,278400,285800,301500,326200,327800,334200,49,79,65,67,43,53,87,48,62,46,0,0,0,0,0,44,45,95,65,76,58,0,82
David,Cuningham,David Cuningham,Carlton,2021,David_Cuningham_Carlton_2021,FWD,340700,340700,340700,340700,340700,340700,340700,340700,356400,338100,338100,338100,338100,338100,338100,338100,338100,338100,338100,338100,338100,338100,338100,0,0,0,0,0,67,78,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Mackay,David Mackay,Adelaide,2021,David_Mackay_Adelaide_2021,DEF,393300,393300,393300,393300,393300,393300,393300,393300,375400,362600,349900,341200,333100,318600,318600,305900,312400,314900,318400,289400,244600,225500,282000,0,49,0,0,0,0,91,53,51,83,56,46,65,0,48,81,62,54,7,10,86,69,92
David,Mundy,David Mundy,Fremantle,2021,David_Mundy_Fremantle_2021,MID,502000,502000,502000,505800,525300,544600,579700,605800,608100,584800,562200,534100,517200,500700,500700,497200,492500,499100,482500,451600,430300,424800,455900,73,134,96,110,145,145,115,105,90,102,81,97,95,0,95,91,121,50,45,126,74,134,68
David,Swallow,David Swallow,Gold Coast,2021,David_Swallow_Gold Coast_2021,MID,438400,438400,438400,434300,431600,411500,419800,415300,439200,469900,489300,499700,499700,502800,485300,485300,472700,460700,467000,464400,460000,455900,427700,119,87,42,119,46,96,98,107,127,90,100,0,117,35,0,104,114,73,84,110,72,85,65
David,Zaharakis,David Zaharakis,Essendon,2021,David_Zaharakis_Essendon_2021,FWD,351400,351400,351400,351400,351400,351400,351400,351400,351400,351400,345500,348100,344800,344800,344800,344800,344800,344800,344800,322100,322100,322100,322100,0,0,0,0,0,33,0,0,68,95,50,55,0,0,0,0,0,0,48,0,0,0,0
Dayne,Zorko,Dayne Zorko,Brisbane Lions,2021,Dayne_Zorko_Brisbane Lions_2021,MID FWD,525800,525800,525800,518900,494800,493200,485500,487900,492000,511100,536400,579300,603800,603800,603800,649000,655400,652500,604300,565000,525000,523600,550600,114,64,115,70,101,102,92,105,140,117,162,122,0,0,174,99,109,74,86,86,139,117,109
Deakyn,Smith,Deakyn Smith,Melbourne,2021,Deakyn_Smith_Melbourne_2021,MID,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Kent,Dean Kent,St Kilda,2021,Dean_Kent_St Kilda_2021,FWD,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,335200,312000,297000,309800,320200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,47,49,56,102,31,80
Deividas,Uosis,Deividas Uosis,Brisbane Lions,2021,Deividas_Uosis_Brisbane Lions_2021,DEF,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,Grainger-Barras,Denver Grainger-Barras,Hawthorn,2021,Denver_Grainger-Barras_Hawthorn_2021,DEF,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,184800,195800,205900,207300,207300,207300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,52,51,36,39,0,0,0
Derek,Eggmolesse-Smith,Derek Eggmolesse-Smith,Richmond,2021,Derek_Eggmolesse-Smith_Richmond_2021,DEF,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,292500,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deven,Robertson,Deven Robertson,Brisbane Lions,2021,Deven_Robertson_Brisbane Lions_2021,MID FWD,176800,176800,176800,176800,176800,176800,225800,255000,280800,286700,289900,309800,328500,328500,339900,346000,347400,332000,308100,279200,279200,279200,279200,0,0,83,35,0,97,69,44,68,66,85,76,0,55,83,68,20,57,40,0,0,0,0
Devon,Smith,Devon Smith,Essendon,2021,Devon_Smith_Essendon_2021,MID,458000,458000,458000,436900,417100,411300,391800,385000,375400,351600,351600,351600,351600,351600,306500,275800,266700,275000,271400,269300,274300,280800,329600,78,44,99,68,64,66,88,53,29,0,0,0,0,20,62,59,56,42,58,72,49,71,148
Dion,Prestia,Dion Prestia,Richmond,2021,Dion_Prestia_Richmond_2021,MID,446800,446800,446800,416200,416200,416200,416200,416200,416200,416200,416200,394500,379500,379500,379500,400500,400500,400500,400500,400500,425300,452400,465200,82,98,13,0,0,0,0,0,0,0,89,99,0,0,83,0,0,0,0,113,120,70,0
Dom,Sheed,Dom Sheed,West Coast,2021,Dom_Sheed_West Coast_2021,MID,478500,478500,478500,483100,472200,472000,444700,441100,445500,458800,451200,439500,443900,448500,448500,439600,422900,405300,382700,385400,390300,406800,376600,98,86,107,65,104,47,106,119,71,66,107,99,71,0,74,75,62,55,116,70,85,49,78
Dom,Tyson,Dom Tyson,North Melbourne,2021,Dom_Tyson_North Melbourne_2021,MID,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,243900,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Bedendo,Dominic Bedendo,Western Bulldogs,2021,Dominic_Bedendo_Western Bulldogs_2021,FWD,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dougal,Howard,Dougal Howard,St Kilda,2021,Dougal_Howard_St Kilda_2021,DEF,355200,355200,355200,396200,415300,411800,410700,412500,415200,408600,406200,387100,378400,403400,403400,454400,494400,482400,438200,395100,343700,343700,313100,99,133,69,73,93,74,82,95,56,87,57,67,160,0,126,71,69,49,44,26,0,84,71
Dustin,Martin,Dustin Martin,Richmond,2021,Dustin_Martin_Richmond_2021,MID FWD,541600,541600,541600,561600,545900,521800,482900,482900,442800,425500,433700,452200,458200,472300,472300,484600,487200,471800,446200,446200,446200,446200,446200,158,120,85,88,92,39,0,65,121,86,95,102,110,0,94,86,74,65,0,0,0,0,0
Dylan,Clarke,Dylan Clarke,Essendon,2021,Dylan_Clarke_Essendon_2021,MID FWD,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,348600,323700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,82,40,55
Dylan,Grimes,Dylan Grimes,Richmond,2021,Dylan_Grimes_Richmond_2021,DEF,382800,382800,382800,362600,362100,356400,351600,338100,338100,345200,337500,344900,338900,357200,357200,375600,399800,417000,417800,402500,380400,369600,364800,40,71,68,72,59,68,52,0,98,38,83,71,91,0,90,94,92,66,55,69,79,65,80
Dylan,Moore,Dylan Moore,Hawthorn,2021,Dylan_Moore_Hawthorn_2021,FWD,302300,302300,302300,319000,330700,331300,318900,294600,280000,285700,297500,329900,329900,362400,377900,384800,368600,381600,382400,419100,434100,457500,457500,97,63,55,95,45,27,63,52,65,80,107,0,85,53,100,36,112,83,115,86,112,0,0
Dylan,Shiel,Dylan Shiel,Essendon,2021,Dylan_Shiel_Essendon_2021,MID,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,548000,507100,466800,428400,387300,104,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,83,56,77,68
Dylan,Stephens,Dylan Stephens,Sydney,2021,Dylan_Stephens_Sydney_2021,MID,337800,337800,337800,337800,337800,337800,337800,337800,337800,337800,299800,279700,279700,279700,279700,279700,279700,279700,252100,252100,252100,216500,216500,0,0,0,0,10,0,61,0,0,44,29,0,0,0,0,0,0,32,0,0,9,0,0
Dylan,Williams,Dylan Williams,Port Adelaide,2021,Dylan_Williams_Port Adelaide_2021,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
Dyson,Heppell,Dyson Heppell,Essendon,2021,Dyson_Heppell_Essendon_2021,MID,319100,319100,319100,319100,319100,354100,389700,412900,429900,432700,441100,468200,487600,487600,505500,510900,512000,512000,515800,511900,517100,517100,511600,89,0,0,91,86,112,87,85,91,101,134,88,0,101,121,80,0,115,102,100,0,110,96
Easton,Wood,Easton Wood,Western Bulldogs,2021,Easton_Wood_Western Bulldogs_2021,DEF,297700,297700,297700,297700,297700,308700,301700,297800,295200,275300,275300,275300,275300,275300,275300,275300,275300,275300,275300,275300,252800,243900,256800,0,0,80,66,53,47,71,53,7,0,0,0,0,0,0,0,0,0,0,53,71,49,41
Ed,Curnow,Ed Curnow,Carlton,2021,Ed_Curnow_Carlton_2021,MID,512600,512600,512600,501600,510700,506300,519100,516200,534900,531700,523500,496800,452300,452300,398600,370100,367000,378200,372000,373100,377700,400500,409400,94,83,99,132,58,137,108,104,100,94,59,42,0,40,88,82,73,58,92,83,103,53,113
Ed,Langdon,Ed Langdon,Melbourne,2021,Ed_Langdon_Melbourne_2021,MID,487300,487300,487300,495700,501900,502500,489400,485100,487700,501300,504100,481200,481200,443000,443000,410800,417100,432400,433500,411500,372500,334300,334700,105,89,111,104,80,82,120,92,110,103,37,0,62,0,89,104,89,69,49,39,48,109,54
Ed,Richards,Ed Richards,Western Bulldogs,2021,Ed_Richards_Western Bulldogs_2021,MID FWD,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,309300,324400,324700,324700,306500,306500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,71,73,49,0,31,0,0
Eddie,Betts,Eddie Betts,Carlton,2021,Eddie_Betts_Carlton_2021,FWD,308800,308800,308800,308800,308800,309400,314600,322700,345800,363600,364700,343300,337300,337300,323300,309900,299500,296100,310300,295400,295400,273500,212600,0,0,36,73,73,48,85,111,51,57,62,72,0,30,58,70,42,98,10,0,19,31,56
Eddie,Ford,Eddie Ford,North Melbourne,2021,Eddie_Ford_North Melbourne_2021,FWD,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,80,37
Elijah,Hollands,Elijah Hollands,Gold Coast,2021,Elijah_Hollands_Gold Coast_2021,MID FWD,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,180300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliot,Himmelberg,Elliot Himmelberg,Adelaide,2021,Elliot_Himmelberg_Adelaide_2021,FWD,358000,358000,358000,358000,358000,358000,358000,358000,325100,325100,325100,325100,325100,325100,325100,325100,325100,325100,299100,288400,290200,297000,278200,0,0,0,0,0,41,38,59,0,0,0,0,0,0,0,0,0,39,55,82,52,3,0
Elliot,Yeo,Elliot Yeo,West Coast,2021,Elliot_Yeo_West Coast_2021,MID,483000,483000,483000,483000,483000,483000,483000,483000,483000,483000,483000,483000,483000,458900,458900,446400,446500,432900,440800,446800,441300,444300,462400,0,0,0,0,0,0,0,0,0,0,49,87,99,0,56,107,71,100,104,50,117,101,97
Ely,Smith,Ely Smith,Brisbane Lions,2021,Ely_Smith_Brisbane Lions_2021,FWD MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Jeka,Emerson Jeka,Hawthorn,2021,Emerson_Jeka_Hawthorn_2021,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,143600,155800,155800,155800,155800,155800,0,0,0,0,0,0,26,31,0,0,0,0,0,0,0,0,61,22,0,0,0,0,0
Eric,Hipwood,Eric Hipwood,Brisbane Lions,2021,Eric_Hipwood_Brisbane Lions_2021,FWD,391300,391300,391300,363200,366900,353400,354700,339000,325600,315800,335100,359800,372800,372800,359900,333000,293500,248100,248100,248100,248100,248100,248100,25,88,53,80,51,80,45,46,81,105,71,68,0,48,35,23,13,0,0,0,0,0,0
Errol,Gulden,Errol Gulden,Sydney,2021,Errol_Gulden_Sydney_2021,MID,117300,117300,117300,241100,301700,315600,309500,297800,282900,282900,282900,282900,282900,282900,282900,281400,296400,307500,321300,348800,375200,389900,354700,139,136,74,68,66,38,54,51,0,0,0,0,0,0,58,90,53,73,127,68,63,45,95
Esava,Ratugolea,Esava Ratugolea,Geelong,2021,Esava_Ratugolea_Geelong_2021,RUC FWD,369400,369400,369400,369400,369400,369400,369400,369400,369400,369400,365900,358700,358700,345400,324000,307800,307800,289500,290100,309500,315400,307600,270200,0,0,0,0,0,0,0,50,84,78,41,0,66,45,43,0,53,79,84,35,52,14,0
Ethan,Hughes,Ethan Hughes,Fremantle,2021,Ethan_Hughes_Fremantle_2021,DEF,381800,381800,381800,361000,356900,348100,372500,361000,361000,361000,361000,361000,361000,361000,361000,361000,361000,361000,343200,343200,343200,343200,343200,59,78,40,84,65,111,20,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
Finlay,Macrae,Finlay Macrae,Collingwood,2021,Finlay_Macrae_Collingwood_2021,MID FWD,126300,126300,126300,126300,126300,126300,126300,137600,137600,137600,137600,130400,130400,130400,130400,130400,112100,112100,112100,111000,135100,179600,209500,0,0,0,0,41,37,23,0,0,0,6,0,0,0,0,6,0,0,52,63,67,47,0
Finn,Maginness,Finn Maginness,Hawthorn,2021,Finn_Maginness_Hawthorn_2021,MID,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,195600,0,0,0,0,0,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fischer,McAsey,Fischer McAsey,Adelaide,2021,Fischer_McAsey_Adelaide_2021,DEF FWD,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,199300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flynn,Perez,Flynn Perez,North Melbourne,2021,Flynn_Perez_North Melbourne_2021,DEF,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,193400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francis,Evans,Francis Evans,Geelong,2021,Francis_Evans_Geelong_2021,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Rosman,Fraser Rosman,Melbourne,2021,Fraser_Rosman_Melbourne_2021,MID FWD,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Rohan,Gary Rohan,Geelong,2021,Gary_Rohan_Geelong_2021,FWD,392200,392200,392200,392200,392200,363200,375200,398600,434000,441500,438400,404700,404700,399900,405300,425300,405700,394400,394400,369300,360400,322700,287200,40,41,0,0,83,117,77,123,76,57,53,0,122,69,93,43,79,0,55,66,9,0,42
George,Hewett,George Hewett,Sydney,2021,George_Hewett_Sydney_2021,MID,374700,374700,374700,357600,330100,306100,280000,280000,280000,280000,273000,285500,304400,320800,320800,352700,378500,391500,413900,426900,436300,416900,422400,60,83,38,26,75,20,0,0,72,59,61,93,66,0,102,97,55,134,86,56,75,102,106
Grant,Birchall,Grant Birchall,Brisbane Lions,2021,Grant_Birchall_Brisbane Lions_2021,DEF,375300,375300,375300,361000,358200,362400,349000,349900,357900,393700,400100,385200,355400,355400,359400,359400,383800,397700,394700,370000,348200,339700,352200,50,59,79,67,73,43,94,89,112,48,46,68,0,101,0,97,61,74,43,54,92,74,61
Griffin,Logue,Griffin Logue,Fremantle,2021,Griffin_Logue_Fremantle_2021,DEF,339400,339400,339400,339400,339400,339400,339400,299100,271100,277300,310700,310700,334900,334900,334900,337500,322600,322500,311700,313100,306200,296000,285300,0,0,0,0,52,38,21,55,100,86,0,54,0,0,63,47,81,41,66,64,30,64,79
Gryan,Miers,Gryan Miers,Geelong,2021,Gryan_Miers_Geelong_2021,FWD,387100,387100,387100,363600,354000,367700,376800,369400,369400,369400,369400,369400,369400,369400,369400,369400,358100,335000,333200,328100,328100,328100,315200,45,45,84,62,92,83,33,0,0,0,0,0,0,0,0,75,52,70,64,0,0,0,38
Hamish,Hartlett,Hamish Hartlett,Port Adelaide,2021,Hamish_Hartlett_Port Adelaide_2021,DEF,421900,421900,421900,421900,414500,382400,368200,336700,342400,338300,326200,326200,326200,326200,291500,291500,291500,291500,291500,291500,291500,291500,291500,0,87,62,81,27,85,36,92,67,15,0,0,0,29,0,0,0,0,0,0,0,0,0
Harris,Andrews,Harris Andrews,Brisbane Lions,2021,Harris_Andrews_Brisbane Lions_2021,DEF,469700,469700,469700,454400,464200,484300,482500,480500,471100,478900,478800,475300,484800,484800,476900,469900,456000,458500,472000,485300,504000,522600,523300,74,75,92,121,104,56,123,85,91,109,79,117,0,67,81,96,99,111,100,121,123,74,0
Harrison,Jones,Harrison Jones,Essendon,2021,Harrison_Jones_Essendon_2021,FWD,123900,123900,123900,143100,154300,173600,174800,191800,217800,243300,250400,263100,258700,258700,278600,275900,284400,262900,262900,262900,262900,262900,262900,48,5,63,41,30,34,79,60,49,52,78,17,0,100,41,40,39,0,0,0,0,0,0
Harrison,Pepper,Harrison Pepper,Hawthorn,2021,Harrison_Pepper_Hawthorn_2021,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,Petty,Harrison Petty,Melbourne,2021,Harrison_Petty_Melbourne_2021,DEF FWD,228200,228200,228200,228200,228200,228200,228200,228200,228200,238700,244300,256000,266300,273400,273400,269000,267800,277600,290100,286200,271800,259600,264700,0,0,0,0,60,0,0,50,50,55,68,53,55,0,43,57,81,57,25,56,54,60,48
Harry,Cunningham,Harry Cunningham,Sydney,2021,Harry_Cunningham_Sydney_2021,DEF,401400,401400,401400,362300,334000,318800,312400,306100,315000,325600,338400,359600,391100,402700,402700,392900,383900,393300,393300,393300,395300,400800,424300,54,53,40,55,66,52,54,96,62,65,124,97,40,0,78,92,79,0,0,68,102,111,59
Harry,Edwards,Harry Edwards,West Coast,2021,Harry_Edwards_West Coast_2021,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,164100,164100,203400,252200,252200,252200,252200,252200,281500,310600,314000,334700,330900,0,0,0,0,0,0,61,43,0,61,0,83,89,0,0,0,0,46,98,49,88,0,60
Harry,Himmelberg,Harry Himmelberg,Greater Western Sydney,2021,Harry_Himmelberg_Greater Western Sydney_2021,FWD,355300,355300,355300,359900,350800,345400,346600,352900,363200,348800,342800,329000,329000,349800,368500,369900,365100,359600,367600,368100,349000,341200,364600,93,72,54,64,75,67,79,87,18,89,67,0,89,89,42,75,87,72,60,44,87,87,81
Harry,McKay,Harry McKay,Carlton,2021,Harry_McKay_Carlton_2021,FWD,319900,319900,319900,374800,410100,417200,415600,432000,454300,445400,412700,388800,341000,341000,328800,315700,331200,333300,339800,339800,362800,379500,379500,69,98,145,56,55,131,99,77,75,39,79,5,0,86,73,61,67,87,0,101,67,0,0
Harry,Morrison,Harry Morrison,Hawthorn,2021,Harry_Morrison_Hawthorn_2021,DEF MID,358500,358500,358500,382300,386900,387600,362800,334000,306900,303300,308700,308700,308700,303300,303300,303300,303300,303300,303300,303300,303300,294300,291500,96,79,89,66,73,33,45,59,71,63,0,0,39,0,0,0,0,0,0,0,59,64,63
Harry,Perryman,Harry Perryman,Greater Western Sydney,2021,Harry_Perryman_Greater Western Sydney_2021,MID,505000,505000,505000,505000,505000,505000,496500,491700,481100,468200,468200,468200,468200,468200,448500,443600,449300,459300,455900,456700,461300,470000,466300,104,92,0,0,0,82,111,75,72,0,0,0,0,80,101,92,96,80,96,107,93,92,90
Harry,Schoenberg,Harry Schoenberg,Adelaide,2021,Harry_Schoenberg_Adelaide_2021,FWD,315600,315600,315600,325300,338500,346400,355300,349200,359200,366100,353700,329900,305500,312800,312800,313600,326000,334700,364200,396000,397200,385000,358300,88,60,59,101,56,67,75,88,67,35,56,50,94,0,42,76,95,97,96,46,68,46,115
Harry,Sharp,Harry Sharp,Brisbane Lions,2021,Harry_Sharp_Brisbane Lions_2021,DEF MID,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayden,Crozier,Hayden Crozier,Western Bulldogs,2021,Hayden_Crozier_Western Bulldogs_2021,DEF,409100,409100,409100,409100,409100,409100,409100,392000,376700,368000,362600,384000,406600,406600,407200,407200,407200,407200,373200,373200,373200,373200,373200,0,0,0,0,66,73,66,59,80,68,118,94,0,25,0,0,0,48,0,0,0,0,0
Hayden,McLean,Hayden McLean,Sydney,2021,Hayden_McLean_Sydney_2021,FWD,317000,317000,317000,317000,317000,317000,297300,296300,284000,310100,301000,296500,296500,296500,296500,296500,296500,296500,296500,296500,296500,296500,292800,49,0,57,0,0,36,82,30,117,17,36,0,0,0,0,0,0,0,0,0,0,99,59
Hayden,Young,Hayden Young,Fremantle,2021,Hayden_Young_Fremantle_2021,DEF,279400,279400,279400,280700,280700,280700,280700,280700,280700,280700,280700,280700,280700,280700,280700,280700,280700,280700,280700,266000,279300,322300,384600,88,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,117,94,71,112
Heath,Chapman,Heath Chapman,Fremantle,2021,Heath_Chapman_Fremantle_2021,DEF,148800,148800,148800,148800,207200,255700,269200,250500,250500,250500,250500,250500,250500,250500,250500,250500,250500,250500,250500,250500,250500,250500,250500,0,42,86,91,54,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
